stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10375, ,VCC SKYTRAIN,SKYTRAIN @ VCC-CLARK STN,49.265686,-123.080455,1, ,0, 
10376,59780,SB PATTERSON AV FS CLINTON ST,PATTERSON AV @ CLINTON ST,49.212525,-123.012518,2, ,0, 
10377,59649,WB HAMMOND RD AT 20200 BLOCK,HAMMOND RD @ 20200 BLOCK,49.212609,-122.659122,3, ,0, 
10378,59775,SB 228 ST FS DEWDNEY TRUNK RD,228 ST @ DEWDNEY TRUNK RD,49.220142,-122.590405,3, ,0, 
10379,59794,NB CLOVERDALE BYPASS FS 58 AV,CLOVERDALE BYPASS @ 58 AV,49.108369,-122.736306,3, ,0, 
10381,57044,NB 200 ST FS 86 AV,200 ST @ 86 AV,49.159463,-122.667689,3, ,0, 
10383,57381,NB 53 ST AT 2900 BLOCK,53 ST @ 2900 BLOCK,49.056708,-123.076821,3, ,0, 
10384,59687,NB GREENALL AV FS MARINE WAY,GREENALL AV @ MARINE WAY,49.205766,-123.017768,2, ,0, 
10385,59258,SB ARTHUR DR AT 3800 BLOCK,ARTHUR DR @ 3800 BLOCK,49.074645,-123.079166,3, ,0, 
10386,59016,WB 56 AV FS PRODUCTION BLVD,56 AV @ PRODUCTION BLVD,49.104506,-122.682682,3, ,0, 
10387,59661,WB BARNET HWY FS N CARIBOO RD,BARNET HWY @ N CARIBOO RD,49.288112,-122.912372,2, ,0, 
10388,59662,EB BARNET HWY AT 9100 BLOCK,BARNET HWY @ N CARIBOO RD,49.287811,-122.911585,2, ,0, 
10390,52704,SB ROSEBERRY AV FS KEITH ST,ROSEBERRY AV @ KEITH ST,49.206526,-123.015279,2, ,0, 
10399,59832,SB HOWE ST NS DUNSMUIR ST BAY 3,HOWE ST @ DUNSMUIR ST,49.284446,-123.117261,1, ,0, 
10400,59831,SB HOWE ST FS W PENDER ST BAY 2,HOWE ST @ W PENDER ST,49.285241,-123.116058,1, ,0, 
10401,59819,NB SHAUGHNESSY ST NS SHAUGHNESSY PL,SHAUGHNESSY ST @ SHAUGHNESSY PL,49.294268,-122.770871,3, ,0, 
10402,59621,SB GARDEN CITY RD FS LESLIE RD,GARDEN CITY RD @ LESLIE RD,49.178004,-123.124759,2, ,0, 
10404,59838,SB MAIN ST FS E 39 AV,MAIN ST @ E 39 AV,49.235145,-123.101739,1, ,0, 
10405,59784,SB GRIFFITHS DR NS SOUTHRIDGE DR,GRIFFITHS DR @ SOUTHRIDGE DR,49.205944,-122.952503,2, ,0, 
10407,59847,WB 32 AV DIV FS 32 AV,32 AV DIV @ 32 AV,49.059895,-122.808229,3, ,0, 
10411,59006,WB CITADEL DR FS CAPITAL CT,CITADEL DR @ CAPITAL CRT,49.228589,-122.791548,3, ,0, 
10412,58570,WB FRASER HWY FS 216 ST,FRASER HWY @ 216 ST,49.096170,-122.624930,3, ,0, 
10413,59849,EB FRASER HWY FS 216 ST,FRASER HWY @ 216 ST,49.095787,-122.624270,3, ,0, 
10415,58041,KOOTENAY LOOP BAY 1,KOOTENAY LOOP @ BAY 1,49.281476,-123.026432,1, ,0, 
10417,59617,NB MALL ACCESS RD AT MEADOWTOWN,MEADOWTOWN CENTER WAY @ MEADOWTOWN CENTRE,49.220936,-122.670717,3, ,0, 
10423,52165,22ND STREET STN BAY 2,22ND ST STATION @ BAY 2,49.200234,-122.948188,2, ,0, 
10424,50024,WB DAVIE ST FS RICHARDS ST,DAVIE ST @ RICHARDS ST,49.276137,-123.124452,1, ,0, 
10426,59883,EB LANSDOWNE RD FS KWANTLEN ST,LANSDOWNE RD @ KWANTLEN ST,49.173678,-123.128273,2, ,0, 
10427,59851,WB 20 AV AT 14600 BLOCK,20 AV @ 14600 BLOCK,49.038498,-122.818212,3, ,0, 
10429,59868,EDMONDS STN BAY 7,EDMONDS STN @ BAY 7,49.211973,-122.958484,2, ,0, 
10431,59930,SB HUDSON  FS SW MARINE DR,HUDSON ST @ SW MARINE DR,49.202896,-123.134910,1, ,0, 
10432,59936,UBC  LOOP BAY 15,UBC LOOP @ BAY 15,49.268720,-123.248591,1, ,0, 
10433,59940,WB WEST MALL FS STADIUM RD,WEST MALL @ STADIUM RD,49.254671,-123.249616,1, ,0, 
10434,57935,SB OSOYOOS CRES NS KEREMEOS CRT,OSOYOOS CRES @ KEREMEOS CRT,49.261426,-123.239073,1, ,0, 
10435,59929,SB STATION ST NS TERMINAL AV,STATION ST @ TERMINAL AV,49.273212,-123.098713,1, ,0, 
10437,59931,SOUTH SURREY PARK & RIDE BAY 4,SOUTH SURREY PARK AND RIDE @ 32 AV,49.071893,-122.822516,3, ,0, 
10439,58762,SB FRASER ST NS SE MARINE DR,FRASER ST @ SE MARINE DR,49.211240,-123.091233,1, ,0, 
10440,53515,EB BRUNETTE AV NS BLUE MOUNTAIN ST,BRUNETTE AV @ BLUE MOUNTAIN ST,49.236067,-122.873297,3, ,0, 
10441,50015,EB PACIFIC BLVD FS DRAKE ST,PACIFIC BLVD @ DRAKE ST,49.273414,-123.123153,1, ,0, 
10442,55427,NB KING GEORGE BLVD FS 105A AV,KING GEORGE BLVD @ 105A AV,49.194723,-122.845100,3, ,0, 
10443,59950,SB KING GEORGE BLVD NS 32 AV,KING GEORGE BLVD @ 32 AV,49.060343,-122.812011,3, ,0, 
10445,59087,NB KING GEORGE BLVD FS 148 ST,KING GEORGE BLVD @ 148 ST,49.060989,-122.812483,3, ,0, 
10447,59118,EB EWEN AV FS MCGILLIVRAY PL,EWEN AV @ MCGILLIVRAY PL,49.188575,-122.940889,2, ,0, 
10449,59791,WB THUNDERBIRD BLVD NS EAST MALL,THUNDERBIRD BLVD @ EAST MALL,49.260306,-123.245585,1, ,0, 
10450,59942,WB THUNDERBIRD BLVD FS LARKIN DR,THUNDERBIRD BLVD @ LARKIN DR,49.259056,-123.249222,1, ,0, 
10451,59941,SB WEST MALL FS HAWTHORNE LANE,WEST MALL @ HAWTHORNE LANE,49.257577,-123.249959,1, ,0, 
10454,59964,NB NW MARINE DR NS AGRONOMY RD,NW MARINE DR @ AGRONOMY RD,49.259560,-123.254890,1, ,0, 
10455,59957,EB NW MARINE DR NS EAST MALL,NW MARINE DR @ EAST MALL,49.270827,-123.254418,1, ,0, 
10456,59946,SB WESBROOK MALL  AT IONA DR,WESBROOK MALL @ IONA DR,49.271701,-123.248351,1, ,0, 
10458,59944,EB OSOYOOS CRES FS ACADIA PARK LANE,OSOYOOS CRES @ ACADIA PARK LANE,49.259706,-123.234942,1, ,0, 
10459,59943,NB ACADIA RD NS ORTONA AV,ACADIA RD @ ORTONA AV,49.261422,-123.234045,1, ,0, 
10461,59938,EB HAMPTON PL FS WESBROOK MALL,HAMPTON PL @ WESBROOK MALL,49.257512,-123.237098,1, ,0, 
10462,59939,WB HAMPTON PL AT BUS ACCESS,HAMPTON PL @ BUS ACCESS RD,49.258979,-123.233840,1, ,0, 
10465,59916,EB PACIFIC BLVD FS CAMBIE ST,PACIFIC BLVD @ CAMBIE ST,49.274163,-123.117504,1, ,0, 
10466,59924,SB QUEBEC ST FS KEEFER ST,QUEBEC ST @ KEEFER ST,49.278766,-123.102231,1, ,0, 
10467,59918,EB PACIFIC BLVD FS NELSON ST,PACIFIC BLVD @ NELSON ST,49.274141,-123.114739,1, ,0, 
10468,50016,EB PACIFIC BLVD FS DAVIE ST,PACIFIC BLVD @ DAVIE ST,49.274029,-123.120797,1, ,0, 
10470,58169,EB KEEFER PL FS TAYLOR ST-,KEEFER PL @ TAYLOR ST,49.279298,-123.105731,1, ,0, 
10471,59914,WB PACIFIC BLVD FS CAMBIE ST,PACIFIC BLVD @ CAMBIE ST,49.274615,-123.119756,1, ,0, 
10478,59926,EB NATIONAL AV FS QUEBEC ST,NATIONAL AV @ QUEBEC ST,49.274821,-123.101430,1, ,0, 
10479,59884,WB SOUTHRIDGE DR AT 6600 BLOCK,SOUTHRIDGE DR @ 6600 BLOCK,49.204401,-122.957795,2, ,0, 
10480,59925,NB QUEBEC ST FS TERMINAL AV,QUEBEC ST @ TERMINAL AV,49.273317,-123.101505,1, ,0, 
10481,51913,WB W 4 AV FS BLANCA ST,W 4 AV @ BLANCA ST,49.269181,-123.215399,1, ,0, 
10482,59927,NB QUEBEC ST FS NATIONAL AV,QUEBEC ST @ NATIONAL AV,49.275221,-123.101865,1, ,0, 
10483,59885,EB SOUTHRIDGE DR AT 6600 BLOCK,SOUTHRIDGE DR @ 6600 BLOCK,49.204164,-122.957456,2, ,0, 
10484,59814,NB ROSEBERRY AV FS KEITH ST,ROSEBERRY AV @ KEITH ST,49.207082,-123.015023,2, ,0, 
10486,59928,EB NATIONAL AV FS MAIN ST,NATIONAL AV @ MAIN ST,49.274833,-123.099600,1, ,0, 
10487,51133,WB KEEFER ST FS COLUMBIA ST,KEEFER ST @ COLUMBIA ST,49.279294,-123.102952,1, ,0, 
10488,51602,NB WESBROOK MALL FS UNIVERSITY BLVD,WESBROOK MALL @ UNIVERSITY BLVD,49.266768,-123.245556,1, ,0, 
10489,59986,WB 28 AV FS 200 ST,28 AV @ 200 ST,49.052968,-122.669894,3, ,0, 
10490,59987,WB 28 AV FS 197A ST,28 AV @ 197A ST,49.052969,-122.677581,3, ,0, 
10491,59988,EB 24 AV FS 196 ST,24 AV @ 196 ST,49.045568,-122.679951,3, ,0, 
10492,59992,NB ABBOTT ST NS EXPO BLVD,ABBOTT ST @ EXPO BLVD,49.278475,-123.107517,1, ,0, 
10493,57937,NB ACADIA RD NS PRESIDENTS ROW,ACADIA RD @ PRESIDENTS ROW,49.265541,-123.237457,1, ,0, 
10507,59949,EB 92A AV FS 200 ST,92A AV @ 200 ST,49.170760,-122.667588,3, ,0, 
10513,60014,WB EXPO BLVD FS NELSON ST,EXPO BLVD @ NELSON ST,49.274721,-123.116435,1, ,0, 
10514,51925,EB NW MARINE DR FS WEST MALL,NW MARINE DR @ WEST MALL,49.268774,-123.258404,1, ,0, 
10516,59887,EB DEWDNEY TRUNK RD FS 240 ST,DEWDNEY TRUNK RD @ 240 ST,49.220266,-122.556721,3, ,0, 
10519,59958,NB MINORU BLVD FS GRANVILLE AV,MINORU BLVD @ GRANVILLE AV,49.163050,-123.140028,2, ,0, 
10520,59959,NB MINORU BLVD FS MINORU GATE,MINORU BLVD @ MINORU GATE,49.165262,-123.140809,2, ,0, 
10521,60181,NB MINORU BLVD AT 6300 BLOCK,MINORU BLVD @ 6300 BLOCK,49.167386,-123.140074,2, ,0, 
10522,59962,NB MINORU BLVD FS WESTMINSTER HWY,MINORU BLVD @ WESTMINSTER HWY,49.170521,-123.140007,2, ,0, 
10534,59974,NB GREAT CANADN WAY NS BECKWITH RD,GREAT CANADIAN WAY @ BECKWITH RD,49.193239,-123.124227,2, ,0, 
10541,60002,EB W 16 AV FS BALACLAVA ST,W 16 AV @ BALACLAVA ST,49.257586,-123.173947,1, ,0, 
10542,50067,EB CORNWALL AV FS BALSAM ST,CORNWALL AV @ BALSAM ST,49.272558,-123.159274,1, ,0, 
10549,59304,WB DEWDNEY TRUNK RD FS HANEY PL,DEWDNEY TRUNK RD @ HANEY PL,49.220514,-122.599085,3, ,0, 
10550,59710,WB DEWDNEY TRUNK RD FS 223 ST,DEWDNEY TRUNK RD @ 223 ST,49.220568,-122.604069,3, ,0, 
10553,50408,NB SEYMOUR ST FS W HASTINGS ST,SEYMOUR ST @ W HASTINGS ST,49.284792,-123.112450,1, ,0, 
10554,59983,WB FRASER HWY FS 222 ST,FRASER HWY @ 222 ST,49.091669,-122.607970,3, ,0, 
10557,59708,EB BROWN AV FS 224 ST,BROWN AV @ 224 ST,49.221492,-122.601018,3, ,0, 
10558,52226,WB MILLER RD NS TEMPLETON ST,MILLER RD @ TEMPLETON ST,49.192213,-123.150256,2, ,0, 
10559,59489,EB SW MARINE DR FS WESBROOK MALL,SW MARINE DR @ WESBROOK MALL,49.244734,-123.233702,1, ,0, 
10564,58084,BRAID STN BAY 4,BRAID STATION @ BAY 4,49.233368,-122.882630,2, ,0, 
10567,59911,EB MARY HILL BYPASS FS BROADWAY ST,MARY HILL BYPASS @ BROADWAY ST,49.240848,-122.761377,3, ,0, 
10568,59912,WB MARY HILL BYPASS FS KINGSWAY AV,MARY HILL BYPASS @ KINGSWAY AV,49.246562,-122.748483,3, ,0, 
10569,59913,EB MARY HILL BYPASS FS KINGSWAY AV,MARY HILL BYPASS @ KINGSWAY AV,49.246407,-122.747535,3, ,0, 
10573,59994,WB 100 AV FS 152 ST,100 AV @ 152 ST,49.184270,-122.801542,3, ,0, 
10574,60070,SB 80 ST FS RIVER WAY,80 ST @ RIVER WAY,49.144565,-123.001719,3, ,0, 
10575,60069,WB RIVER WAY FS 82 ST,RIVER WAY @ 82 ST,49.145599,-122.996838,3, ,0, 
10576,60071,EB RIVER WAY FS 80 ST,RIVER WAY @ 80 ST,49.144766,-123.001179,3, ,0, 
10577,60072,NB 82 ST FS RIVER WAY,82 ST @ RIVER WAY,49.145891,-122.996406,3, ,0, 
10578,52425,SB 6 ST NS ROYAL AV,6 ST @ ROYAL AV,49.205866,-122.911285,2, ,0, 
10579,59993,WB 100 AV FS 151 ST,100 AV @ 151 ST,49.184280,-122.804344,3, ,0, 
10581,59750,EB MURRAY ST AT 3200 BLOCK,MURRAY ST @ 3200 BLOCK,49.280472,-122.828884,3, ,0, 
10583,59951,WB IOCO RD FS WALTON WAY,IOCO RD @ WALTON WAY,49.292325,-122.851563,3, ,0, 
10585,59895,EB 64 AV FS 170 ST,64 AV @ 170 ST,49.118756,-122.751188,3, ,0, 
10586,59896,WB 64 AV FS 170 ST,64 AV @ 170 ST,49.118920,-122.751309,3, ,0, 
10587,59892,WB 64 AV FS 17400 BLOCK,64 AV @ 17400 BLOCK,49.118883,-122.739558,3, ,0, 
10588,59893,EB 64 AV FS 173A ST,64 AV @ 173A ST,49.118730,-122.741844,3, ,0, 
10589,59550,NB CAMBIE ST FS W GEORGIA ST BAY 1,CAMBIE ST @ W GEORGIA ST BAY 1,49.279449,-123.112876,1, ,0, 
10591,60302,NB CAMBIE ST FS W GEORGIA ST BAY 2,CAMBIE ST @ W GEORGIA ST BAY 2,49.279751,-123.112443,1, ,0, 
10592,60201,SB PINETREE WAY FS DAVID AV,PINETREE WAY @ DAVID AV,49.293978,-122.790397,3, ,0, 
10594,59562,EB ROCHESTER AV FS GOYER CRT,ROCHESTER AV @ GOYER CRT,49.244945,-122.854019,3, ,0, 
10595,50138,EB  W 41 AV NS COLUMBIA ST,W 41 AV @ COLUMBIA ST,49.233260,-123.110997,1, ,0, 
10597,52853,SB EASTLAKE DR FS CENTAURUS DR,EASTLAKE DR @ CENTAURUS DR,49.256629,-122.910461,2, ,0, 
10598,60521,NB 180 ST FS 55 AV,180 ST @ 55 AV,49.102610,-122.723744,3, ,0, 
10600,59995,NB WALKER AV FS IMPERIAL ST,WALKER AV @ IMPERIAL AV,49.224658,-122.957732,2, ,0, 
10603,59676,NB PATTERSON AV FS VICTORY ST,PATTERSON AV @ VICTORY ST,49.218731,-123.012370,2, ,0, 
10604,59604,SB RIVERSIDE DR NS RIVERSIDE CLSE,RIVERSIDE DR @ RIVERSIDE CLSE,49.262052,-122.742508,3, ,0, 
10605,59854,SB GLOVER RD NS RAWLISON CRES,GLOVER RD @ RAWLISON CRES,49.153563,-122.591034,3, ,0, 
10606,59853,NB GLOVER RD FS RAWLISON CRES,GLOVER RD @ RAWLISON CRES,49.153563,-122.590790,3, ,0, 
10607,59846,EB DERWENT WAY NS HUMBER PL,DERWENT WAY @ HUMBER PL,49.165721,-122.944607,9, ,0, 
10608,59841,NB 240 ST FS 109 AV-,240 ST @ 109 AV,49.200491,-122.556556,3, ,0, 
10611,59837,NB MAIN ST FS E 22 AV,MAIN ST @ E 22 AV,49.251433,-123.100825,1, ,0, 
10612,56567,SB NO. 3 RD FS ALDERBRIDGE WAY,NO. 3 RD @ ALDERBRIDGE WAY,49.177078,-123.136801,2, ,0, 
10613,60663,EB 56 AV FS HWY 10,56 AV @ HWY 10,49.104376,-122.688117,3, ,0, 
10614,60661,WB 60 AV FS 179 ST,60 AV @ 179 ST,49.111549,-122.727403,3, ,0, 
10615,60702,SB NESTOR ST FS TORY AV,NESTOR ST @ TORY AV,49.289022,-122.778579,3, ,0, 
10616,60703,WB DUNKIRK AV FS NESTOR ST,DUNKIRK AV @ NESTOR ST,49.287709,-122.778919,3, ,0, 
10617,59843,NB MAIN ST FS E 54 AV,MAIN ST @ 54 AV,49.221338,-123.101645,1, ,0, 
10618,58255,EB DAVIE ST FS DENMAN ST--,DAVIE ST @ DENMAN ST,49.286906,-123.141445,1, ,0, 
10619,58613,WB E BROADWAY FS FRASER ST,E BROADWAY @ FRASER ST,49.262563,-123.089755,1, ,0, 
10620,58614,EB E BROADWAY FS FRASER ST,E BROADWAY ST @ FRASER ST,49.262391,-123.088521,1, ,0, 
10621,58625,NB LONSDALE AV FS E 19 ST,LONSDALE AV @ E 19 ST,49.326631,-123.072081,2, ,0, 
10625,59811,SB GLOVER RD FS DUNCAN WAY,GLOVER RD @ DUNCAN WAY,49.108979,-122.649951,3, ,0, 
10628,60754,NB 188 ST FS 64 AV,188 ST @ 64 AV,49.119120,-122.701573,3, ,0, 
10629,60763,NB 198 ST FS WILLOWBROOK DR,198 ST @ WILLOWBROOK DR,49.117949,-122.674586,3, ,0, 
10631,50922,WB W BROADWAY FS YUKON ST,W BROADWAY @ YUKON ST,49.263251,-123.113366,1, ,0, 
10633,60791,WB 64 AV AT 177B ST,64 AV @ 17700 BLOCK,49.118849,-122.731918,3, ,0, 
10638,51966,EB W 49 AV FS TISDALL ST,W 49 AV @ TISDALL ST,49.226187,-123.121372,1, ,0, 
10641,59855,WB FRASER HWY FS 182 ST,FRASER HWY @ 182 ST,49.131089,-122.718491,3, ,0, 
10642,55247,EB FRASER HWY FS 168 ST,FRASER HWY @ 168 ST,49.147710,-122.756159,3, ,0, 
10643,57140,WB FRASER HWY FS 188 ST,FRASER HWY @ 188 ST,49.123985,-122.702089,3, ,0, 
10644,57092,EB FRASER HWY FS 188 ST,FRASER HWY @ 188 ST,49.123465,-122.701401,3, ,0, 
10645,60715,WB FRASER HWY FS 68 AV,FRASER HWY @ 68 AV,49.126322,-122.707195,3, ,0, 
10646,60714,EB FRASER HWY FS 68 AV,FRASER HWY @ 68 AV,49.125447,-122.705994,3, ,0, 
10647,57141,WB FRASER HWY FS 184 ST,FRASER HWY @ 184 ST,49.128906,-122.712910,3, ,0, 
10648,57091,EB FRASER HWY FS 184 ST,FRASER HWY @ 184 ST,49.128423,-122.712195,3, ,0, 
10649,60716,WB FRASER HWY AT 19000 BLOCK,FRASER HWY @ 19000 BLOCK,49.121474,-122.696537,3, ,0, 
10651,60726,EB W BROADWAY FS BLENHEIM ST,W BROADWAY @ BLENHEIM ST,49.264141,-123.177368,1, ,0, 
10652,60727,EB W BROADWAY ST FS BALACLAVA ST,W BROADWAY ST @ BALACLAVA ST,49.264077,-123.173559,1, ,0, 
10655,60728,EB W BROADWAY FS BAYSWATER ST,W BROADWAY @ BAYSWATER ST,49.264028,-123.170970,1, ,0, 
10656,52228,WB N SERVICE RD AT AIR CANADA,N SERVICE RD @ AIR CANADA,49.193272,-123.157694,2, ,0, 
10659,52229,SB TURNING LANE FS N SERVICE RD,TURNING LANE @ N SERVICE RD,49.193371,-123.166954,2, ,0, 
10660,52968,EB ETON ST FS N INGLETON AV,ETON ST @ N INGLETON AV,49.287339,-123.017364,2, ,0, 
10661,52967,SB N ESMOND AV FS MCGILL ST,N ESMOND AV @ MCGILL ST,49.288009,-123.021013,2, ,0, 
10662,60743,WB FRASER HWY FS 48 AV,FRASER HWY @ 48 AV,49.089591,-122.601774,3, ,0, 
10663,52906,BRENTWOOD STN BAY 1,BRENTWOOD STN @ BAY 1,49.267446,-123.002947,2, ,0, 
10664,53538,WB COTTONWOOD AV FS SPRICE AV,COTTONWOOD AV @ SPRICE AV,49.258223,-122.876339,3, ,0, 
10665,53544,EB COTTONWOOD FS SPRICE AV,COTTONWOOD AV @ SPRICE AV,49.258050,-122.875268,3, ,0, 
10666,57012,WB 40 AV FS 200A ST,40 AV @ 200A ST,49.074768,-122.668709,3, ,0, 
10668,60601,NB 128 ST FS 80 AV,128 ST @ 80 AV,49.148502,-122.867863,3, ,0, 
10670,58267,NB HOMER ST NS DUNSMUIR ST,HOMER ST @ DUNSMUIR ST,49.281362,-123.113805,1, ,0, 
10671,60750,NB 184 ST FS 60 AV,184 ST @ 60 AV,49.111753,-122.712516,3, ,0, 
10672,60751,NB 184 ST NS 63 AV,184 ST @ 63 AV,49.115880,-122.712493,3, ,0, 
10673,60755,NB 188 ST FS FRASER HWY,188 ST @ FRASER HWY,49.123975,-122.701467,3, ,0, 
10675,60756,NB 188 ST FS 70 AV,188 ST @ 70 AV,49.130124,-122.701560,3, ,0, 
10689,60770,SB 188 ST FS 70 AV,188 ST @ 70 AV,49.129459,-122.701819,3, ,0, 
10690,60784,SB 188 ST FS 68 AV,188 ST @ 68 AV,49.125861,-122.701814,3, ,0, 
10692,60774,SB 184 ST FS 64 AV,184 ST @ 64 AV,49.118394,-122.712717,3, ,0, 
10693,60775,SB 184 ST FS 63 AV,184 ST @ 63 AV,49.116162,-122.712736,3, ,0, 
10694,50013,EB PACIFIC BLVD FS RICHARDS ST,PACIFIC BLVD @ RICHARDS ST,49.273461,-123.127315,1, ,0, 
10695,60782,EB 57 AV FS 176A ST,57 AV @ 176A ST,49.105898,-122.733295,3, ,0, 
10700,60780,NB 176A ST FS 57 AV,176A ST @ 57 AV,49.106253,-122.733579,3, ,0, 
10701,60779,NB 176A ST FS 58A AV,176A ST @ 58A AV,49.108048,-122.733589,3, ,0, 
10702,60778,NB 176A ST NS 60 AV,176A ST @ 60 AV,49.111291,-122.733582,3, ,0, 
10703,60776,NB 200 ST FS 119A AV,200 ST @ 119A AV,49.219452,-122.665209,3, ,0, 
10704,60566,WB WILLIAMS AT 5100 BLOCK,WILLIAMS RD @ 5100 BLOCK,49.141107,-123.167986,2, ,0, 
10706,59731,EB PARK RD NS BUSWELL ST,PARK RD @ BUSWELL ST,49.164635,-123.135407,2, ,0, 
10707,55939,EB 64 AV NS WADE RD,64 AV @ WADE RD,49.119336,-122.896228,3, ,0, 
10710,60730,WB 115 AV FS 132 ST,115 AV @ 132 ST,49.211390,-122.856756,3, ,0, 
10711,60731,WB 115 AV NS BRIDGEVIEW DR,115 AV @ BRIDGEVIEW DR,49.211317,-122.861536,3, ,0, 
10712,55100,WB 114 AV FS 126A ST,114 AV @ 126A ST,49.209922,-122.871259,3, ,0, 
10713,55101,WB 114 AV NS 124 ST,114 AV @ 124 ST,49.209921,-122.878328,3, ,0, 
10714,60733,SB 124 ST FS 112A AV,124 ST @ 112A AV,49.206813,-122.878747,3, ,0, 
10715,60734,EB 111 AV AT 12300 BLOCK,111 AV @ 12300 BLOCK,49.205528,-122.881888,3, ,0, 
10716,60735,EB KING GEORGE BLVD NS 128 ST,KING GEORGE BLVD @ 128 ST,49.206122,-122.868442,3, ,0, 
10717,60736,WB 110 AV NS 126 ST,110 AV @ 126 ST,49.202714,-122.872043,3, ,0, 
10718,60737,WB 111 AV AT 12300 BLOCK,111 AV @ 12300 BLOCK,49.205646,-122.883309,3, ,0, 
10719,60738,EB 112 AV NS 124 ST,112 AV @ 124 ST,49.206166,-122.880412,3, ,0, 
10720,55160,EB 114 AV FS 124 ST,114 AV @ 124 ST,49.209757,-122.878165,3, ,0, 
10721,55161,EB 114 AV FS 126A ST,114 AV @ 126A ST,49.209749,-122.870433,3, ,0, 
10722,60740,EB 115 AV FS BRIDGEVIEW DR,115 AV @ BRIDGEVIEW DR,49.211225,-122.861455,3, ,0, 
10723,60741,SB 132 ST FS 115 AV,132 ST @ 115 AV,49.211016,-122.856445,3, ,0, 
10725,60794,EB 64 AV FS 179 ST,64 AV @ 179 ST,49.118661,-122.725455,3, ,0, 
10726,60792,EB 64 AV FS 177B ST,64 AV @ 177B ST,49.118685,-122.731121,3, ,0, 
10727,60796,EB 64 AV  FS 181A ST,64 AV @ 181A ST,49.118656,-122.719424,3, ,0, 
10729,60795,WB 64 AV FS 181A ST,64 AV @ 181A ST,49.118811,-122.720248,3, ,0, 
10730,60793,WB 64 AV FS 179 ST,64 AV @ 179 ST,49.118835,-122.726428,3, ,0, 
10731,59645,SB WEST ST FS DUNN AV,WEST ST @ DUNN AV,49.216463,-122.664974,3, ,0, 
10736,60723,SB 200 ST FS MAPLE MEADOWS WAY,200 ST @ MAPLE MEADOWS WAY,49.220064,-122.666291,3, ,0, 
10737,60861,NB 201A ST FS MICHAUD CRES,201A ST @ MICHAUD CRES,49.102268,-122.664194,3, ,0, 
10739,60866,WB 56 AV FS 213A ST,56 AV @ 213A ST,49.104554,-122.632728,3, ,0, 
10740,60867,EB 56 AV FS 213A ST,56 AV @ 213A ST,49.104369,-122.631498,3, ,0, 
10741,60882,WB BUS ACCESS RD AT BURNS DR,BUS ACCESS RD @ BURNS DR,49.090862,-122.966455,3, ,0, 
10742,60878,NEW WESTMINSTER STN BAY 7,NEW WESTMINSTER STN @ BAY 7,49.201300,-122.911755,2, ,0, 
10743,60837,NEW WESTMINSTER STN BAY 6,NEW WESTMINSTER STN @ BAY 6,49.201519,-122.912026,2, ,0, 
10744,60868,NB FERRY RD FS COMMODORE DR,FERRY RD @ COMMODORE DR,49.106050,-123.078924,3, ,0, 
10745,51967,EB W 49 AV FS CAMBIE ST,W 49 AV @ CAMBIE ST,49.225970,-123.115953,1, ,0, 
10746,60844,NB BUS ACCESS AT NO. 8 RD,BUS ACCESS RD @ NO. 8 RD,49.162150,-123.024627,2, ,0, 
10747,60865,WB 56 AV FS 203 ST,56 AV @ 203 ST,49.104349,-122.660673,3, ,0, 
10748,60864,SB 203 ST FS 56 AV,203 ST @ 56 AV,49.103839,-122.660580,3, ,0, 
10753,60884,SB ARBORLYNN DR NS MOUNTAIN HWY,ARBORLYNN DR @ MOUNTAIN HWY,49.318267,-123.035238,2, ,0, 
10755,51600,NB WESBROOK MALL AT HAMPTON PL,WESBROOK MALL @ HAMPTON PL,49.257647,-123.237722,1, ,0, 
10757,60858,SB FRASERWOOD PL FS WESMINSTER HWY,FRASERWOOD PL @ WESTMINSTER HWY,49.168607,-122.983829,2, ,0, 
10758,60856,NB GRAYBAR RD AT 6200 BLOCK,GRAYBAR RD @ 6200 BLOCK,49.168401,-122.989607,2, ,0, 
10759,60857,WB GORDON AT 21300 BLOCK,GORDON WAY @ 21300 BLOCK,49.167483,-122.986791,2, ,0, 
10761,60969,EB MATHERS AV NS 11 ST,MATHERS AV @ 11 ST,49.338024,-123.146110,2, ,0, 
10762,60965,FLAGSTOP WB FULTON AV FS 14 ST,FULTON AV @ FLAG STOP,49.331596,-123.154588,2, ,0, 
10763,60966,FLAGSTOP EB INGLEWOOD AV FS 14 ST,INGLEWOOD AV @ FLAG STOP,49.334479,-123.153773,2, ,0, 
10764,60967,FLAGSTOP EB MATHERS AV FS 21 ST,MATHERS AV @ FLAG STOP,49.338115,-123.167590,2, ,0, 
10765,60968,FLAGSTOP NB EYREMOUNT FS GROVELAND,EYREMOUNT DR @ FLAG STOP,49.351915,-123.139346,2, ,0, 
10769,59300,EB N FRASER WAY FS GLENLYON PKWY,NORTH FRASER WAY @ GLENLYON PKY,49.200089,-123.009509,2, ,0, 
10771,59299,EB N FRASER WAY AT 4400 BLOCK,NORTH FRASER WAY @ 4400 BLOCK,49.200094,-123.004919,2, ,0, 
10772,60063,NB BYRNE RD FS N FRASER WAY,BYRNE RD @ NORTH FRASER WAY,49.195002,-122.994482,2, ,0, 
